   TIME        H           H-          H+          H2+         H3+         He+         He          HeH+        C+          C         
     7.943E-007  3.847E-074  1.846E-074  6.363E-078  4.291E-075  1.806E-046  8.009E-099  2.789E-063  7.306E-046  7.513E-079  7.392E-035
     1.000E-006  4.365E-073  2.034E-073  8.040E-077  4.998E-074  5.670E-046  1.865E-097  1.751E-062  2.904E-045  1.184E-077  1.462E-034
     1.259E-006  5.177E-072  2.268E-072  1.015E-075  5.868E-073  1.777E-045  4.347E-096  1.098E-061  1.154E-044  1.858E-076  2.886E-034
     1.585E-006  6.451E-071  2.557E-071  1.282E-074  6.932E-072  5.557E-045  1.019E-094  6.877E-061  4.583E-044  2.909E-075  5.681E-034
     1.995E-006  8.479E-070  2.921E-070  1.625E-073  8.256E-071  1.733E-044  2.420E-093  4.300E-060  1.819E-043  4.560E-074  1.114E-033
     2.512E-006  1.165E-068  3.368E-069  2.060E-072  9.859E-070  5.390E-044  5.743E-092  2.683E-059  7.217E-043  7.109E-073  2.176E-033
     3.162E-006  1.664E-067  3.921E-068  2.619E-071  1.181E-068  1.670E-043  1.373E-090  1.670E-058  2.860E-042  1.107E-071  4.228E-033
     3.981E-006  2.443E-066  4.600E-067  3.335E-070  1.415E-067  5.150E-043  3.275E-089  1.037E-057  1.132E-041  1.717E-070  8.158E-033
     5.012E-006  3.658E-065  5.428E-066  4.262E-069  1.691E-066  1.581E-042  7.809E-088  6.423E-057  4.476E-041  2.653E-069  1.561E-032
     6.310E-006  5.550E-064  6.441E-065  5.469E-068  2.014E-065  4.829E-042  1.858E-086  3.968E-056  1.766E-040  4.092E-068  2.956E-032
     7.943E-006  8.470E-063  7.671E-064  7.049E-067  2.382E-064  1.467E-041  4.389E-085  2.446E-055  6.953E-040  6.295E-067  5.529E-032
     1.000E-005  1.296E-061  9.170E-063  9.143E-066  2.792E-063  4.438E-041  1.029E-083  1.507E-054  2.730E-039  9.687E-066  1.018E-031
     1.259E-005  1.979E-060  1.100E-061  1.194E-064  3.231E-062  1.338E-040  2.382E-082  9.298E-054  1.068E-038  1.494E-064  1.840E-031
     1.585E-005  3.010E-059  1.327E-060  1.574E-063  3.683E-061  4.034E-040  5.440E-081  5.765E-053  4.159E-038  2.322E-063  3.253E-031
     1.995E-005  4.541E-058  1.611E-059  2.095E-062  4.118E-060  1.220E-039  1.218E-079  3.609E-052  1.611E-037  3.652E-062  5.601E-031
     2.512E-005  6.784E-057  1.976E-058  2.823E-061  4.501E-059  3.720E-039  2.671E-078  2.294E-051  6.197E-037  5.842E-061  9.358E-031
     3.162E-005  9.995E-056  2.452E-057  3.856E-060  4.790E-058  1.148E-038  5.701E-077  1.487E-050  2.364E-036  9.517E-060  1.512E-030
     3.981E-005  1.448E-054  3.083E-056  5.347E-059  4.947E-057  3.593E-038  1.182E-075  9.867E-050  8.925E-036  1.576E-058  2.355E-030
     5.012E-005  2.054E-053  3.918E-055  7.525E-058  4.942E-056  1.140E-037  2.371E-074  6.689E-049  3.327E-035  2.633E-057  3.535E-030
     6.310E-005  2.840E-052  5.012E-054  1.075E-056  4.762E-055  3.649E-037  4.587E-073  4.610E-048  1.222E-034  4.393E-056  5.120E-030
     7.943E-005  3.805E-051  6.404E-053  1.553E-055  4.419E-054  1.174E-036  8.537E-072  3.205E-047  4.404E-034  7.235E-055  7.183E-030
     1.000E-004  4.913E-050  8.111E-052  2.261E-054  3.945E-053  3.772E-036  1.526E-070  2.230E-046  1.554E-033  1.164E-053  9.812E-030
     1.259E-004  6.077E-049  1.011E-050  3.300E-053  3.384E-052  1.207E-035  2.616E-069  1.542E-045  5.345E-033  1.815E-052  1.313E-029
     1.585E-004  7.160E-048  1.232E-049  4.795E-052  2.790E-051  3.837E-035  4.298E-068  1.055E-044  1.786E-032  2.729E-051  1.730E-029
     1.995E-004  7.996E-047  1.463E-048  6.888E-051  2.209E-050  1.210E-034  6.760E-067  7.122E-044  5.780E-032  3.936E-050  2.255E-029
     2.512E-004  8.432E-046  1.687E-047  9.710E-050  1.678E-049  3.783E-034  1.016E-065  4.734E-043  1.806E-031  5.434E-049  2.913E-029
     3.162E-004  8.383E-045  1.885E-046  1.335E-048  1.220E-048  1.170E-033  1.454E-064  3.095E-042  5.435E-031  7.170E-048  3.739E-029
     3.981E-004  7.859E-044  2.038E-045  1.778E-047  8.473E-048  3.576E-033  1.977E-063  1.990E-041  1.574E-030  9.038E-047  4.774E-029
     5.012E-004  6.963E-043  2.127E-044  2.284E-046  5.606E-047  1.077E-032  2.543E-062  1.256E-040  4.386E-030  1.089E-045  6.070E-029
     6.310E-004  5.845E-042  2.138E-043  2.818E-045  3.524E-046  3.193E-032  3.080E-061  7.780E-040  1.176E-029  1.254E-044  7.690E-029
     7.943E-004  4.662E-041  2.061E-042  3.321E-044  2.101E-045  9.272E-032  3.498E-060  4.719E-039  3.034E-029  1.382E-043  9.711E-029
     1.000E-003  3.535E-040  1.897E-041  3.720E-043  1.188E-044  2.629E-031  3.715E-059  2.797E-038  7.534E-029  1.456E-042  1.223E-028
     1.259E-003  2.547E-039  1.657E-040  3.935E-042  6.379E-044  7.245E-031  3.685E-058  1.614E-037  1.799E-028  1.463E-041  1.535E-028
     1.585E-003  1.737E-038  1.365E-039  3.902E-041  3.269E-043  1.930E-030  3.419E-057  9.046E-037  4.123E-028  1.395E-040  1.921E-028
     1.995E-003  1.114E-037  1.052E-038  3.593E-040  1.607E-042  4.942E-030  2.976E-056  4.897E-036  9.045E-028  1.255E-039  2.397E-028
     2.512E-003  6.668E-037  7.520E-038  3.041E-039  7.639E-042  1.208E-029  2.444E-055  2.549E-035  1.893E-027  1.056E-038  2.979E-028
     3.162E-003  3.685E-036  4.951E-037  2.339E-038  3.529E-041  2.802E-029  1.905E-054  1.268E-034  3.762E-027  8.244E-038  3.687E-028
     3.981E-003  1.862E-035  2.980E-036  1.617E-037  1.590E-040  6.125E-029  1.416E-053  6.000E-034  7.081E-027  5.907E-037  4.539E-028
     5.012E-003  8.530E-035  1.632E-035  9.945E-037  7.005E-040  1.256E-028  1.009E-052  2.686E-033  1.258E-026  3.853E-036  5.553E-028
     6.310E-003  3.520E-034  8.117E-035  5.399E-036  3.017E-039  2.406E-028  6.902E-052  1.133E-032  2.110E-026  2.275E-035  6.743E-028
     7.943E-003  1.308E-033  3.677E-034  2.579E-035  1.271E-038  4.312E-028  4.548E-051  4.491E-032  3.345E-026  1.214E-034  8.114E-028
     1.000E-002  4.395E-033  1.527E-033  1.085E-034  5.233E-038  7.259E-028  2.887E-050  1.675E-031  5.043E-026  5.877E-034  9.658E-028
     1.259E-002  1.347E-032  5.871E-033  4.042E-034  2.109E-037  1.158E-027  1.767E-049  5.889E-031  7.287E-026  2.604E-033  1.135E-027
     1.585E-002  3.810E-032  2.113E-032  1.347E-033  8.320E-037  1.772E-027  1.042E-048  1.964E-030  1.019E-025  1.070E-032  1.313E-027
     1.995E-002  1.007E-031  7.193E-032  4.066E-033  3.219E-036  2.628E-027  5.916E-048  6.262E-030  1.390E-025  4.134E-032  1.493E-027
     2.512E-002  2.519E-031  2.338E-031  1.128E-032  1.223E-035  3.807E-027  3.234E-047  1.923E-029  1.866E-025  1.522E-031  1.664E-027
     3.162E-002  6.020E-031  7.307E-031  2.919E-032  4.566E-035  5.409E-027  1.701E-046  5.729E-029  2.479E-025  5.396E-031  1.815E-027
     3.981E-002  1.387E-030  2.208E-030  7.142E-032  1.678E-034  7.545E-027  8.610E-046  1.664E-028  3.275E-025  1.858E-030  1.938E-027
     5.012E-002  3.110E-030  6.475E-030  1.674E-031  6.071E-034  1.034E-026  4.199E-045  4.732E-028  4.323E-025  6.251E-030  2.027E-027
     6.310E-002  6.835E-030  1.847E-029  3.797E-031  2.163E-033  1.392E-026  1.977E-044  1.319E-027  5.730E-025  2.061E-029  2.082E-027
     7.943E-002  1.485E-029  5.132E-029  8.432E-031  7.585E-033  1.843E-026  9.023E-044  3.609E-027  7.687E-025  6.671E-029  2.111E-027
     1.000E-001  3.230E-029  1.389E-028  1.854E-030  2.618E-032  2.401E-026  4.007E-043  9.693E-027  1.055E-024  2.121E-028  2.124E-027
     1.259E-001  7.161E-029  3.666E-028  4.111E-030  8.895E-032  3.081E-026  1.740E-042  2.554E-026  1.507E-024  6.614E-028  2.128E-027
     1.585E-001  1.666E-028  9.416E-028  9.443E-030  2.973E-031  3.897E-026  7.404E-042  6.598E-026  2.283E-024  2.021E-027  2.128E-027
     1.995E-001  4.230E-028  2.351E-027  2.340E-029  9.771E-031  4.854E-026  3.094E-041  1.666E-025  3.735E-024  6.029E-027  2.128E-027
     2.512E-001  1.209E-027  5.688E-027  6.525E-029  3.154E-030  5.940E-026  1.268E-040  4.094E-025  6.631E-024  1.749E-026  2.128E-027
     3.162E-001  3.892E-027  1.328E-026  2.077E-028  9.978E-030  7.115E-026  5.094E-040  9.715E-025  1.258E-023  4.901E-026  2.128E-027
     3.981E-001  1.360E-026  2.968E-026  7.342E-028  3.082E-029  8.292E-026  1.996E-039  2.201E-024  2.469E-023  1.316E-025  2.128E-027
     5.012E-001  4.899E-026  6.302E-026  2.736E-027  9.239E-029  9.330E-026  7.591E-039  4.692E-024  4.826E-023  3.345E-025  2.130E-027
     6.310E-001  1.737E-025  1.260E-025  1.024E-026  2.665E-028  1.006E-025  2.776E-038  9.247E-024  9.066E-023  7.938E-025  2.136E-027
     7.943E-001  5.850E-025  2.357E-025  3.714E-026  7.321E-028  1.034E-025  9.660E-038  1.661E-023  1.595E-022  1.730E-024  2.152E-027
     1.000E+000  1.828E-024  4.136E-025  1.275E-025  1.893E-027  1.021E-025  3.156E-037  2.705E-023  2.600E-022  3.418E-024  2.196E-027
     1.259E+000  5.237E-024  6.900E-025  4.087E-025  4.560E-027  9.879E-026  9.556E-037  4.039E-023  3.969E-022  6.098E-024  2.301E-027
     1.585E+000  1.380E-023  1.117E-024  1.218E-024  1.017E-026  9.712E-026  2.653E-036  5.668E-023  5.837E-022  9.974E-024  2.530E-027
     1.995E+000  3.407E-023  1.791E-024  3.406E-024  2.103E-026  1.002E-025  6.709E-036  7.694E-023  8.566E-022  1.554E-023  2.968E-027
     2.512E+000  8.123E-023  2.873E-024  9.087E-024  4.052E-026  1.105E-025  1.543E-035  1.035E-022  1.295E-021  2.422E-023  3.684E-027
     3.162E+000  1.920E-022  4.646E-024  2.364E-023  7.359E-026  1.306E-025  3.241E-035  1.401E-022  2.063E-021  3.903E-023  4.653E-027
     3.981E+000  4.578E-022  7.617E-024  6.127E-023  1.275E-025  1.660E-025  6.266E-035  1.928E-022  3.515E-021  6.556E-023  5.706E-027
     5.012E+000  1.108E-021  1.277E-023  1.606E-022  2.131E-025  2.267E-025  1.128E-034  2.721E-022  6.431E-021  1.139E-022  6.611E-027
     6.310E+000  2.725E-021  2.226E-023  4.297E-022  3.467E-025  3.324E-025  1.911E-034  3.963E-022  1.261E-020  2.027E-022  7.150E-027
     7.943E+000  6.796E-021  4.118E-023  1.176E-021  5.526E-025  5.245E-025  3.084E-034  5.985E-022  2.627E-020  3.651E-022  7.140E-027
     1.000E+001  1.714E-020  8.248E-023  3.275E-021  8.663E-025  9.019E-025  4.779E-034  9.367E-022  5.762E-020  6.615E-022  6.498E-027
   TIME        HC4H        C4H2+       C4H3        ClO         HC3N+       ClO+        HNC3        HC3N        C4H3+       C2N2+     



   TIME        CH2CHCCH    HC3NH+      NCCN        SiC2        C4H4+       SiC2+       C3O+        C3O         C4H5+       HC3O+     
     1.259E-017  1.391E-220  2.086E-112  1.954E-052  1.681E-139  1.813E-245  9.552E-130  3.510E-175  8.099E-155  5.943E-229  1.577E-143
     1.585E-017  6.003E-213  6.015E-109  1.222E-051  7.258E-134  7.829E-237  4.102E-124  1.515E-168  3.497E-149  2.552E-219  3.026E-138
     1.995E-017  1.716E-212  1.719E-108  2.964E-051  2.075E-133  2.238E-236  1.173E-123  4.331E-168  9.998E-149  7.295E-219  8.650E-138
     2.512E-017  3.464E-212  3.470E-108  5.587E-051  4.189E-133  4.518E-236  2.367E-123  8.744E-168  2.018E-148  1.473E-218  1.746E-137
     3.162E-017  6.210E-212  6.219E-108  9.568E-051  7.508E-133  8.099E-236  4.243E-123  1.567E-167  3.617E-148  2.640E-218  3.130E-137
     3.981E-017  1.053E-211  1.054E-107  1.566E-050  1.273E-132  1.373E-235  7.194E-123  2.657E-167  6.133E-148  4.475E-218  5.307E-137
     5.012E-017  7.499E-206  9.492E-107  2.597E-050  6.306E-129  1.023E-228  1.682E-119  1.893E-162  3.036E-144  1.416E-210  3.894E-135
     6.310E-017  2.556E-205  2.925E-106  4.274E-050  2.149E-128  3.487E-228  5.732E-119  6.450E-162  1.035E-143  4.826E-210  1.312E-134
     7.943E-017  1.075E-201  1.965E-105  7.025E-050  1.060E-126  2.186E-222  5.161E-118  5.616E-159  4.967E-142  9.022E-207  3.337E-133
     1.000E-016  4.412E-201  6.670E-105  1.152E-049  4.249E-126  8.974E-222  1.840E-117  2.303E-158  1.989E-141  3.702E-206  1.307E-132
     1.259E-016  1.054E-200  1.523E-104  1.873E-049  1.010E-125  2.144E-221  4.256E-117  5.499E-158  4.726E-141  8.843E-206  3.089E-132
     1.585E-016  1.552E-199  8.229E-104  3.040E-049  2.129E-124  3.254E-218  6.512E-116  1.985E-156  1.004E-139  3.066E-203  5.027E-131
     1.995E-016  4.808E-199  2.273E-103  4.913E-049  6.724E-124  1.072E-217  2.023E-115  6.381E-156  3.173E-139  1.008E-202  1.567E-130
     2.512E-016  5.149E-198  5.857E-103  7.907E-049  2.941E-123  1.147E-215  8.426E-115  4.115E-155  1.389E-138  3.241E-201  6.275E-130
     3.162E-016  7.276E-197  2.638E-102  1.270E-048  2.783E-122  1.950E-214  7.669E-114  4.923E-154  1.314E-137  5.265E-200  5.500E-129
     3.981E-016  2.027E-196  6.486E-102  2.035E-048  7.542E-122  5.485E-214  2.072E-113  1.358E-153  3.561E-137  1.477E-199  1.481E-128
     5.012E-016  5.909E-195  2.462E-101  3.254E-048  7.443E-121  1.194E-211  1.982E-112  2.313E-152  3.513E-136  1.415E-197  1.336E-127
     6.310E-016  2.555E-194  7.607E-101  5.194E-048  2.943E-120  5.360E-211  7.802E-112  9.687E-152  1.389E-135  6.305E-197  5.213E-127
     7.943E-016  6.250E-194  1.707E-100  8.279E-048  7.059E-120  1.321E-210  1.870E-111  2.354E-151  3.332E-135  1.552E-196  1.247E-126
     1.000E-015  2.436E-192  8.066E-100  1.318E-047  9.436E-119  3.367E-208  2.456E-110  5.500E-150  4.453E-134  1.982E-194  1.572E-125
     1.259E-015  7.225E-192  2.042E-099  2.097E-047  2.690E-118  1.016E-207  6.993E-110  1.609E-149  1.269E-133  5.959E-194  4.466E-125
     1.585E-015  1.713E-190  7.607E-099  3.334E-047  2.388E-117  1.390E-205  6.151E-109  2.365E-148  1.128E-132  4.404E-192  3.843E-124
     1.995E-015  7.300E-190  2.315E-098  5.297E-047  9.242E-117  6.192E-205  2.377E-108  9.736E-148  4.365E-132  1.947E-191  1.480E-123
     2.512E-015  4.346E-189  5.790E-098  8.412E-047  3.214E-116  1.441E-203  8.245E-108  4.329E-147  1.519E-131  2.714E-190  5.102E-123
     3.162E-015  6.578E-188  2.483E-097  1.335E-046  2.874E-115  3.158E-202  7.346E-107  5.247E-146  1.359E-130  5.521E-189  4.505E-122
     3.981E-015  1.869E-187  6.118E-097  2.119E-046  7.868E-115  9.120E-202  2.010E-106  1.472E-145  3.722E-130  1.590E-188  1.232E-121
     5.012E-015  5.048E-186  2.473E-096  3.362E-046  7.779E-114  1.306E-199  1.981E-105  2.412E-144  3.692E-129  1.299E-186  1.205E-120
     6.310E-015  1.848E-185  7.002E-096  5.332E-046  2.648E-113  4.942E-199  6.740E-105  8.597E-144  1.257E-128  4.886E-186  4.096E-120
     7.943E-015  2.577E-184  2.157E-095  8.457E-046  1.554E-112  3.305E-197  3.951E-104  7.653E-143  7.411E-128  1.917E-184  2.395E-119
     1.000E-014  1.716E-183  7.746E-095  1.341E-045  8.384E-112  2.448E-196  2.130E-103  4.693E-142  4.004E-127  1.393E-183  1.290E-118
     1.259E-014  4.549E-183  1.829E-094  2.126E-045  2.156E-111  6.574E-196  5.475E-103  1.230E-141  1.030E-126  3.732E-183  3.315E-118
     1.585E-014  1.446E-181  8.179E-094  3.371E-045  2.431E-110  1.077E-193  6.169E-102  2.324E-140  1.173E-125  3.578E-181  3.742E-117
     1.995E-014  4.594E-181  2.156E-093  5.344E-045  7.329E-110  3.501E-193  1.859E-101  7.241E-140  3.540E-125  1.158E-180  1.128E-116
     2.512E-014  9.921E-180  7.964E-093  8.471E-045  5.937E-109  3.726E-191  1.506E-100  9.453E-139  2.912E-124  7.388E-179  9.233E-116
     3.162E-014  4.512E-179  2.520E-092  1.343E-044  2.408E-108  1.783E-190  6.106E-100  4.115E-138  1.185E-123  3.507E-178  3.752E-115
     3.981E-014  2.111E-178  6.159E-092  2.128E-044  7.371E-108  2.491E-189  1.870E-099  1.502E-137  3.657E-123  3.341E-177  1.161E-114
     5.012E-014  4.368E-177  2.945E-091  3.374E-044  7.582E-107  8.636E-188  1.924E-098  2.249E-136  3.850E-122  1.048E-175  1.230E-113
     6.310E-014  1.254E-176  7.394E-091  5.347E-044  2.094E-106  2.517E-187  5.313E-098  6.365E-136  1.065E-121  3.047E-175  3.404E-113
     7.943E-014  4.307E-175  3.404E-090  8.475E-044  2.173E-105  3.736E-185  5.526E-097  1.127E-134  1.162E-120  3.033E-173  3.908E-112
     1.000E-013  1.678E-174  1.044E-089  1.343E-043  7.807E-105  1.494E-184  1.986E-096  4.250E-134  4.201E-120  1.208E-172  1.421E-111
     1.259E-013  3.998E-174  2.331E-089  2.129E-043  1.824E-104  3.580E-184  4.640E-096  1.005E-133  9.829E-120  2.893E-172  3.328E-111
     1.585E-013  3.790E-172  1.743E-088  3.375E-043  3.143E-103  1.002E-181  8.061E-095  3.217E-132  1.873E-118  6.394E-170  7.362E-110
     1.995E-013  1.084E-171  4.544E-088  5.348E-043  8.680E-103  2.881E-181  2.227E-094  9.061E-132  5.195E-118  1.836E-169  2.053E-109
     2.512E-013  7.402E-170  1.965E-087  8.477E-043  6.221E-102  3.083E-179  1.622E-093  1.178E-130  4.365E-117  2.071E-167  2.126E-108
     3.162E-013  8.099E-169  1.321E-086  1.344E-042  5.265E-101  3.406E-178  1.379E-092  1.143E-129  3.870E-116  2.289E-166  1.979E-107
     3.981E-013  2.109E-168  3.298E-086  2.129E-042  1.345E-100  8.872E-178  3.524E-092  2.950E-129  9.921E-116  5.965E-166  5.094E-107
     5.012E-013  4.334E-168  6.678E-086  3.375E-042  2.745E-100  1.824E-177  7.194E-092  6.045E-129  2.028E-115  1.226E-165  1.043E-106
     6.310E-013  5.177E-165  2.060E-084  5.349E-042  1.339E-098  2.402E-174  3.660E-090  7.209E-127  1.509E-113  2.654E-162  1.083E-104
     7.943E-013  1.562E-164  6.063E-084  8.477E-042  3.978E-098  7.248E-174  1.088E-089  2.162E-126  4.507E-113  8.011E-162  3.246E-104
     1.000E-012  3.269E-164  1.261E-083  1.344E-041  8.293E-098  1.517E-173  2.269E-089  4.519E-126  9.409E-113  1.677E-161  6.781E-104
     1.259E-012  6.041E-164  2.323E-083  2.129E-041  1.530E-097  2.803E-173  4.185E-089  8.345E-126  1.737E-112  3.098E-161  1.252E-103
     1.585E-012  1.785E-161  5.867E-083  3.375E-041  2.299E-096  1.841E-170  6.718E-088  1.780E-124  5.664E-111  2.867E-158  3.876E-103
     1.995E-012  7.773E-161  1.479E-082  5.349E-041  9.330E-096  8.032E-170  2.740E-087  7.386E-124  2.393E-110  1.251E-157  1.109E-102
     2.512E-012  8.793E-157  4.550E-082  8.478E-041  8.722E-095  7.930E-166  2.254E-086  1.408E-122  2.963E-109  2.429E-155  4.976E-102
     3.162E-012  5.386E-156  1.474E-081  1.344E-040  4.411E-094  4.857E-165  1.107E-085  7.885E-122  1.574E-108  1.476E-154  2.026E-101
     3.981E-012  2.842E-155  3.871E-081  2.129E-040  1.337E-093  2.364E-164  3.325E-085  2.512E-121  4.835E-108  5.138E-154  5.894E-101
     5.012E-012  4.441E-154  1.218E-080  3.375E-040  4.622E-093  3.333E-163  1.130E-084  1.073E-120  1.703E-107  3.260E-153  2.305E-100
     6.310E-012  4.717E-153  3.733E-080  5.349E-040  1.776E-092  2.145E-162  4.231E-084  5.366E-120  7.115E-107  3.483E-152  8.507E-100
     7.943E-012  6.608E-152  1.208E-079  8.478E-040  7.890E-092  2.221E-161  1.823E-083  3.057E-119  3.543E-106  4.027E-151  3.353E-099
     1.000E-011  1.843E-150  4.478E-079  1.344E-039  4.149E-091  4.260E-160  9.263E-083  2.232E-118  2.188E-105  8.636E-150  1.696E-098
     1.259E-011  8.862E-149  1.798E-078  2.129E-039  2.421E-090  1.847E-158  5.220E-082  1.778E-117  1.747E-104  3.643E-148  9.610E-098
     1.585E-011  1.061E-147  7.639E-078  3.375E-039  1.455E-089  2.199E-157  3.058E-081  1.283E-116  1.327E-103  4.310E-147  5.476E-097
     1.995E-011  2.163E-146  3.182E-077  5.349E-039  8.173E-089  5.020E-156  1.680E-080  9.025E-116  9.458E-103  1.056E-145  2.986E-096
     2.512E-011  1.402E-145  1.173E-076  8.478E-039  3.577E-088  3.305E-155  7.265E-080  4.422E-115  4.639E-102  7.012E-145  1.292E-095
     3.162E-011  2.798E-144  4.228E-076  1.344E-038  1.605E-087  7.479E-154  3.207E-079  2.415E-114  2.419E-101  9.107E-144  5.542E-095
     3.981E-011  3.141E-143  1.485E-075  2.129E-038  6.795E-087  7.561E-153  1.338E-078  1.233E-113  1.149E-100  8.718E-143  2.303E-094
     5.012E-011  3.476E-142  5.370E-075  3.375E-038  3.086E-086  7.200E-152  5.957E-078  6.884E-113  5.987E-100  1.049E-141  1.000E-093
     6.310E-011  6.028E-141  2.015E-074  5.349E-038  1.528E-085  1.052E-150  2.865E-077  4.199E-112  3.505E-099  1.577E-140  4.600E-093
     7.943E-011  1.117E-139  7.771E-074  8.478E-038  7.794E-085  1.712E-149  1.408E-076  2.620E-111  2.130E-098  2.572E-139  2.212E-092
     1.000E-010  2.085E-138  3.061E-073  1.344E-037  4.089E-084  2.951E-148  7.056E-076  1.673E-110  1.337E-097  4.345E-138  1.105E-091
     1.259E-010  3.292E-137  1.207E-072  2.129E-037  2.132E-083  4.398E-147  3.494E-075  1.037E-109  8.209E-097  6.549E-137  5.481E-091
     1.585E-010  6.224E-136  4.886E-072  3.375E-037  1.170E-082  7.602E-146  1.794E-074  6.856E-109  5.336E-096  1.266E-135  2.873E-090
     1.995E-010  1.105E-134  2.114E-071  5.349E-037  6.851E-082  1.207E-144  9.713E-074  4.908E-108  3.671E-095  2.701E-134  1.712E-089
     2.512E-010  1.461E-133  8.413E-071  8.478E-037  3.606E-081  1.587E-143  4.713E-073  2.915E-107  2.214E-094  3.865E-133  8.546E-089
     3.162E-010  9.065E-132  3.344E-070  1.344E-036  2.120E-080  1.026E-141  2.437E-072  1.935E-106  1.538E-093  1.118E-131  4.334E-088
     3.981E-010  4.229E-130  1.422E-069  2.129E-036  1.462E-079  5.222E-140  1.403E-071  1.467E-105  1.261E-092  3.114E-130  2.557E-087
     5.012E-010  1.012E-128  7.369E-069  3.375E-036  1.227E-078  1.304E-138  9.601E-071  1.305E-104  1.224E-091  6.262E-129  2.037E-086
     6.310E-010  1.768E-127  2.729E-068  5.349E-036  6.080E-078  1.950E-137  4.235E-070  6.886E-104  6.463E-091  1.394E-127  8.922E-086
